strut_id,defect,subtype,region,orientation,x0,y0,z0,x1,y1,z1,z_slice_from,z_slice_to,length_um,node0_state,node1_state,gap_um,surviving_piece_um,diameter_median_um,diameter_thinnest_um,bow_um,graph_hops,detached_at_joint
7533,thin,,interior,vertical,562.73,523.27,315.6,571.8,562.3,345.1,316,345,2891.0,junction,junction,0.0,1764.0,329.0,164.0,64.0,,0
7592,thin,,boundary,vertical,72.75,602.84,256.41,67.78,643.11,303.67,256,304,3619.0,junction,junction,0.0,2208.0,285.0,188.0,131.0,,0
7594,thin,,boundary,vertical,71.97,684.25,350.79,67.78,643.11,303.67,304,351,3643.0,junction,junction,0.0,2223.0,285.0,174.0,105.0,,0
8159,thin,,interior,vertical,334.91,131.64,383.36,344.42,86.95,335.05,335,383,3863.0,junction,junction,0.0,2357.0,260.0,140.0,58.0,,0
8290,thin,,boundary,vertical,68.89,213.07,412.56,63.5,171.75,381.88,382,413,3007.0,junction,junction,0.0,1835.0,260.0,164.0,169.0,,0
8322,thin,,interior,flat,140.09,170.91,382.36,179.0,211.29,382.57,382,383,3258.0,junction,junction,0.0,1988.0,201.0,164.0,50.0,,0
8352,thin,,interior,flat,256.82,131.55,382.91,295.75,170.83,383.25,383,383,3214.0,junction,junction,0.0,1961.0,232.0,164.0,111.0,,0
8534,thin,,interior,vertical,141.97,290.63,421.27,147.31,249.61,372.56,373,421,3713.0,junction,junction,0.0,2266.0,260.0,183.0,86.0,,0
8535,thin,,interior,vertical,139.82,211.18,421.45,147.31,249.61,372.56,373,421,3639.0,junction,junction,0.0,2221.0,329.0,164.0,51.0,,0
8566,thin,,interior,flat,217.92,249.33,382.75,257.5,289.4,382.2,382,383,3272.0,junction,junction,0.0,1997.0,201.0,164.0,93.0,,0
8596,thin,,interior,flat,346.46,211.09,375.16,374.3,249.1,383.4,375,383,2779.0,junction,junction,0.0,1695.0,232.0,164.0,39.0,,0
8792,thin,,interior,flat,257.5,289.4,382.2,297.17,328.0,383.08,382,383,3216.0,junction,junction,0.0,1962.0,201.0,164.0,70.0,,0
8859,thin,,interior,flat,453.21,326.79,383.64,491.43,287.71,383.29,383,384,3175.0,junction,junction,0.0,1938.0,232.0,164.0,58.0,,0
9229,thin,,interior,flat,305.9,485.61,373.47,259.45,524.55,383.0,373,383,3565.0,junction,junction,0.0,2175.0,232.0,164.0,85.0,,0
9242,thin,,interior,vertical,298.23,524.69,421.85,305.9,485.61,373.47,373,422,3641.0,junction,junction,0.0,2222.0,329.0,164.0,55.0,,0
9304,thin,,interior,flat,493.18,444.36,384.09,538.67,485.47,392.17,384,392,3593.0,junction,junction,0.0,2192.0,201.0,174.0,66.0,,0
9312,thin,,interior,vertical,532.36,444.5,344.5,538.67,485.47,392.17,344,392,3670.0,junction,junction,0.0,2239.0,329.0,164.0,81.0,,0
9322,thin,,interior,flat,538.67,485.47,392.17,571.67,522.78,383.67,384,392,2936.0,junction,junction,0.0,1791.0,201.0,164.0,67.0,,0
9389,thin,,boundary,vertical,75.38,604.86,335.1,66.62,563.75,382.5,335,382,3681.0,junction,junction,0.0,2246.0,260.0,164.0,118.0,,0
9427,thin,,interior,vertical,192.19,525.7,374.26,181.64,564.36,342.91,343,374,2956.0,junction,junction,0.0,1804.0,329.0,164.0,58.0,,0
9542,thin,,interior,flat,532.5,562.3,384.0,572.0,601.77,383.69,384,384,3244.0,junction,junction,0.0,1980.0,201.0,164.0,49.0,,0
9609,thin,,boundary,vertical,71.97,684.25,350.79,71.08,642.04,386.62,351,387,3217.0,junction,junction,0.0,1963.0,232.0,174.0,128.0,,0
10112,thin,,boundary,vertical,137.67,55.5,420.17,177.83,55.25,460.83,420,461,3321.0,junction,junction,0.0,2026.0,285.0,164.0,130.0,,0
10142,thin,,interior,flat,209.44,90.87,452.67,256.54,132.69,461.15,453,461,3693.0,junction,junction,0.0,2253.0,232.0,116.0,64.0,,0
10178,thin,,interior,flat,451.53,131.0,423.13,416.27,82.85,418.88,419,423,3476.0,junction,junction,0.0,2121.0,232.0,164.0,90.0,,0
10204,thin,,boundary,vertical,451.0,53.14,422.0,459.14,84.36,461.98,422,462,2985.0,junction,junction,0.0,1821.0,260.0,164.0,129.0,,0
10214,thin,,interior,flat,459.14,84.36,461.98,496.21,130.46,454.56,455,462,3464.0,junction,junction,0.0,2113.0,201.0,164.0,91.0,,0
10305,thin,,boundary,vertical,68.89,213.07,412.56,64.29,170.43,460.57,413,461,3741.0,junction,junction,0.0,2282.0,260.0,140.0,184.0,,0
10326,thin,,interior,flat,228.49,210.04,413.99,178.17,171.08,421.17,414,421,3721.0,junction,junction,0.0,2271.0,232.0,164.0,56.0,,0
10338,thin,,interior,flat,139.58,171.83,460.33,179.2,210.2,460.13,460,460,3204.0,junction,junction,0.0,1955.0,201.0,164.0,45.0,,0
10340,thin,,interior,vertical,218.14,171.14,461.43,178.17,171.08,421.17,421,461,3296.0,junction,junction,0.0,2011.0,260.0,164.0,247.0,,0
10344,thin,,interior,flat,178.18,131.91,461.36,218.14,171.14,461.43,461,461,3254.0,junction,junction,0.0,1985.0,201.0,164.0,61.0,,0
10350,thin,,interior,flat,296.42,210.42,422.75,257.0,171.17,422.0,422,423,3232.0,junction,junction,0.0,1972.0,232.0,164.0,127.0,,0
10374,thin,,interior,flat,374.17,209.58,422.25,335.0,170.0,422.43,422,422,3235.0,junction,junction,0.0,1974.0,201.0,164.0,67.0,,0
10386,thin,,interior,flat,295.43,170.71,461.21,334.7,210.6,461.25,461,461,3252.0,junction,junction,0.0,1984.0,201.0,116.0,73.0,,0
10422,thin,,interior,flat,530.43,208.64,423.14,491.07,169.21,423.14,423,423,3237.0,junction,junction,0.0,1975.0,232.0,164.0,62.0,,0
10434,thin,,interior,flat,452.17,169.83,462.33,491.5,209.5,462.3,462,462,3246.0,junction,junction,0.0,1980.0,232.0,116.0,52.0,,0
10440,thin,,interior,flat,496.21,130.46,454.56,530.14,169.29,462.07,455,462,3028.0,junction,junction,0.0,1847.0,232.0,164.0,67.0,,0
10564,thin,,interior,flat,179.2,210.2,460.13,218.23,249.15,461.38,460,461,3205.0,junction,junction,0.0,1955.0,232.0,164.0,64.0,,0
10568,thin,,interior,flat,228.49,210.04,413.99,257.18,250.18,421.91,414,422,2903.0,junction,junction,49.0,1771.0,201.0,164.0,93.0,,0
10570,thin,,interior,flat,296.5,288.58,422.0,257.18,250.18,421.91,422,422,3193.0,junction,junction,0.0,1948.0,201.0,164.0,116.0,,0
10582,thin,,interior,flat,218.23,249.15,461.38,258.22,289.67,461.39,461,461,3307.0,junction,junction,0.0,2018.0,201.0,164.0,119.0,,0
10588,thin,,interior,flat,256.83,211.0,461.5,296.78,249.44,461.44,461,462,3221.0,junction,junction,0.0,1965.0,201.0,164.0,41.0,,0
10592,thin,,interior,flat,296.42,210.42,422.75,335.19,249.12,422.0,422,423,3183.0,junction,junction,0.0,1942.0,232.0,164.0,69.0,,0
10594,thin,,interior,flat,374.6,288.8,422.33,335.19,249.12,422.0,422,422,3249.0,junction,junction,0.0,1983.0,201.0,164.0,67.0,,0
10606,thin,,interior,flat,296.78,249.44,461.44,335.67,288.75,460.75,461,461,3213.0,junction,junction,0.0,1960.0,164.0,116.0,78.0,,0
10612,thin,,interior,flat,334.7,210.6,461.25,374.11,248.89,461.67,461,462,3193.0,junction,junction,0.0,1948.0,201.0,164.0,110.0,,0
10618,thin,,interior,flat,452.8,288.07,422.6,413.33,248.73,422.4,422,423,3237.0,junction,junction,0.0,1975.0,201.0,164.0,94.0,,0
10630,thin,,interior,flat,374.11,248.89,461.67,413.82,288.88,462.0,462,462,3275.0,junction,junction,0.0,1998.0,201.0,116.0,136.0,,0
10636,thin,,interior,flat,412.9,209.4,461.0,460.79,247.96,455.99,456,461,3584.0,junction,junction,0.0,2187.0,201.0,164.0,105.0,,0
10642,thin,,interior,flat,530.42,287.42,423.42,496.89,247.51,413.98,414,423,3077.0,junction,junction,0.0,1878.0,232.0,164.0,113.0,,0
10660,thin,,interior,flat,491.5,209.5,462.3,530.46,248.0,462.38,462,462,3182.0,junction,junction,0.0,1942.0,201.0,164.0,56.0,,0
10678,thin,,interior,flat,530.46,248.0,462.38,569.08,287.42,461.92,462,462,3206.0,junction,junction,0.0,1956.0,201.0,164.0,58.0,,0
10687,thin,,interior,vertical,569.08,287.42,461.92,579.69,248.31,417.33,417,462,3500.0,junction,junction,0.0,2136.0,260.0,164.0,63.0,,0
10790,thin,,interior,flat,297.2,367.47,421.33,258.08,327.92,422.0,421,422,3232.0,junction,junction,0.0,1972.0,232.0,164.0,136.0,,0
10812,thin,,interior,flat,296.5,288.58,422.0,336.43,327.71,421.93,422,422,3248.0,junction,junction,0.0,1982.0,201.0,116.0,113.0,,0
10826,thin,,interior,flat,297.0,328.15,461.46,336.45,366.55,461.09,461,461,3199.0,junction,junction,0.0,1952.0,201.0,164.0,94.0,,0
10832,thin,,interior,flat,335.67,288.75,460.75,375.0,328.0,461.56,461,462,3229.0,junction,junction,0.0,1970.0,201.0,164.0,111.0,,0
10836,thin,,interior,flat,374.6,288.8,422.33,414.55,327.91,423.0,422,423,3248.0,junction,junction,0.0,1982.0,232.0,164.0,82.0,,0
10838,thin,,interior,flat,453.18,366.71,422.41,414.55,327.91,423.0,422,423,3181.0,junction,junction,0.0,1941.0,201.0,164.0,67.0,,0
10850,thin,,interior,flat,375.0,328.0,461.56,414.07,367.2,461.47,461,462,3215.0,junction,junction,0.0,1962.0,201.0,164.0,118.0,,0
10856,thin,,interior,flat,413.82,288.88,462.0,452.91,327.45,461.27,461,462,3191.0,junction,junction,0.0,1947.0,201.0,164.0,93.0,,0
10860,thin,,interior,flat,452.8,288.07,422.6,491.8,327.0,423.1,423,423,3202.0,junction,junction,0.0,1954.0,201.0,164.0,78.0,,0
10862,thin,,interior,flat,531.3,366.6,422.7,491.8,327.0,423.1,423,423,3250.0,junction,junction,0.0,1983.0,201.0,116.0,82.0,,0
10880,thin,,interior,flat,491.42,287.75,462.0,530.91,326.82,461.82,462,462,3228.0,junction,junction,0.0,1969.0,232.0,164.0,138.0,,0
10898,thin,,interior,flat,530.91,326.82,461.82,570.0,366.17,462.75,462,463,3223.0,junction,junction,0.0,1967.0,201.0,164.0,86.0,,0
10904,thin,,interior,flat,569.08,287.42,461.92,609.58,325.25,462.08,462,462,3220.0,junction,junction,0.0,1965.0,201.0,164.0,97.0,,0
10922,thin,,interior,flat,609.58,325.25,462.08,655.6,365.93,457.22,457,462,3580.0,junction,junction,0.0,2184.0,201.0,164.0,61.0,,0
11028,thin,,interior,flat,258.42,367.67,460.92,297.8,407.2,461.8,461,462,3243.0,junction,junction,0.0,1978.0,201.0,164.0,106.0,,0
11032,thin,,interior,flat,297.2,367.47,421.33,337.07,406.57,422.07,421,422,3245.0,junction,junction,0.0,1980.0,232.0,116.0,71.0,,0
11046,thin,,interior,flat,297.8,407.2,461.8,336.75,445.92,461.92,462,462,3191.0,junction,junction,0.0,1947.0,201.0,164.0,78.0,,0
11052,thin,,interior,flat,336.45,366.55,461.09,375.08,406.92,461.33,461,461,3246.0,junction,junction,0.0,1981.0,201.0,164.0,58.0,,0
11056,thin,,interior,flat,375.31,367.15,422.23,414.54,406.0,422.23,422,422,3208.0,junction,junction,0.0,1957.0,201.0,116.0,58.0,,0
11058,thin,,interior,flat,453.17,445.5,422.25,414.54,406.0,422.23,422,422,3210.0,junction,junction,0.0,1959.0,232.0,164.0,67.0,,0
11070,thin,,interior,flat,375.08,406.92,461.33,414.58,445.58,461.17,461,461,3212.0,junction,junction,0.0,1960.0,201.0,116.0,69.0,,0
11076,thin,,interior,flat,414.07,367.2,461.47,454.33,406.08,461.5,461,462,3252.0,junction,junction,0.0,1984.0,201.0,116.0,56.0,,0
11080,thin,,interior,flat,453.18,366.71,422.41,492.42,405.42,422.5,422,422,3203.0,junction,junction,0.0,1954.0,201.0,116.0,70.0,,0
11082,thin,,interior,flat,531.87,444.67,422.93,492.42,405.42,422.5,422,423,3233.0,junction,junction,0.0,1973.0,201.0,116.0,64.0,,0
11094,thin,,interior,flat,454.33,406.08,461.5,493.0,444.91,462.0,462,462,3184.0,junction,junction,0.0,1943.0,201.0,164.0,52.0,,0
11100,thin,,interior,flat,496.89,363.96,466.46,531.64,405.91,461.82,462,466,3176.0,junction,junction,0.0,1938.0,201.0,164.0,63.0,,0
11106,thin,,interior,flat,610.0,443.62,423.31,570.56,405.11,423.44,423,423,3203.0,junction,junction,0.0,1954.0,201.0,164.0,90.0,,0
11110,thin,,interior,vertical,524.13,446.2,511.37,531.64,405.91,461.82,462,511,3736.0,junction,junction,0.0,2280.0,285.0,164.0,50.0,,0
11118,thin,,interior,flat,531.64,405.91,461.82,570.87,444.67,462.27,462,462,3204.0,junction,junction,0.0,1955.0,201.0,164.0,51.0,,0
11142,thin,,interior,flat,610.0,404.56,462.11,649.62,442.29,463.17,462,463,3180.0,junction,junction,0.0,1940.0,232.0,164.0,67.0,,0
11148,thin,,interior,flat,655.6,365.93,457.22,687.54,403.69,463.0,457,463,2893.0,junction,junction,0.0,1765.0,201.0,164.0,67.0,,0
11272,thin,,interior,flat,336.75,445.92,461.92,375.78,485.11,461.44,461,462,3214.0,junction,junction,0.0,1961.0,201.0,164.0,116.0,,0
11278,thin,,interior,flat,454.0,523.83,422.33,415.1,484.8,422.4,422,422,3202.0,junction,junction,0.0,1954.0,232.0,164.0,52.0,,0
11290,thin,,interior,flat,375.78,485.11,461.44,415.25,524.0,462.0,461,462,3220.0,junction,junction,0.0,1964.0,201.0,164.0,71.0,,0
11296,thin,,interior,flat,414.58,445.58,461.17,454.0,484.27,461.55,461,462,3209.0,junction,junction,0.0,1958.0,164.0,164.0,64.0,,0
11300,thin,,interior,flat,453.17,445.5,422.25,499.05,484.14,431.67,422,432,3528.0,junction,junction,0.0,2153.0,201.0,164.0,71.0,,0
11302,thin,,interior,flat,532.22,523.7,421.83,499.05,484.14,431.67,422,432,3053.0,junction,junction,0.0,1863.0,201.0,116.0,58.0,,0
11311,thin,,interior,vertical,524.13,446.2,511.37,493.0,444.91,462.0,462,511,3392.0,junction,junction,0.0,2070.0,349.0,183.0,65.0,,0
11314,thin,,interior,flat,454.0,484.27,461.55,493.47,523.2,461.8,462,462,3221.0,junction,junction,0.0,1965.0,201.0,164.0,104.0,,0
11320,thin,,interior,flat,493.0,444.91,462.0,531.68,484.86,461.23,461,462,3231.0,junction,junction,0.0,1972.0,201.0,164.0,70.0,,0
11326,thin,,interior,flat,610.55,522.55,423.45,572.0,484.44,423.12,423,423,3149.0,junction,junction,0.0,1922.0,232.0,164.0,67.0,,0
11331,thin,,interior,vertical,524.13,446.2,511.37,531.68,484.86,461.23,461,511,3705.0,junction,junction,0.0,2260.0,285.0,159.0,109.0,,0
11338,thin,,interior,flat,531.68,484.86,461.23,575.6,521.37,466.53,461,467,3332.0,junction,junction,0.0,2033.0,164.0,116.0,100.0,,0
11344,thin,,interior,flat,570.87,444.67,462.27,609.93,483.29,462.64,462,463,3191.0,junction,junction,0.0,1947.0,201.0,164.0,88.0,,0
11362,thin,,interior,flat,609.93,483.29,462.64,649.09,522.18,462.73,463,463,3207.0,junction,junction,0.0,1957.0,201.0,164.0,81.0,,0
11368,thin,,interior,flat,649.62,442.29,463.17,688.07,482.14,463.0,463,463,3217.0,junction,junction,0.0,1963.0,201.0,164.0,89.0,,0
11398,thin,,interior,vertical,733.6,521.4,454.38,726.42,481.83,502.17,454,502,3629.0,junction,junction,0.0,2214.0,285.0,164.0,69.0,,0
11462,thin,,interior,flat,220.0,565.0,461.23,259.62,604.0,461.38,461,461,3230.0,junction,junction,0.0,1971.0,232.0,164.0,52.0,,0
11468,thin,,interior,flat,259.0,524.38,461.12,297.88,564.62,461.5,461,462,3251.0,junction,junction,0.0,1984.0,232.0,164.0,58.0,,0
11516,thin,,interior,flat,415.25,524.0,462.0,454.6,563.5,461.8,462,462,3239.0,junction,junction,0.0,1977.0,201.0,164.0,108.0,,0
11520,thin,,interior,flat,454.0,523.83,422.33,493.25,563.08,422.67,422,423,3225.0,junction,junction,0.0,1968.0,232.0,164.0,67.0,,0
11534,thin,,interior,flat,454.6,563.5,461.8,494.14,602.21,461.64,462,462,3215.0,junction,junction,0.0,1962.0,232.0,164.0,49.0,,0
11540,thin,,interior,flat,493.47,523.2,461.8,532.36,562.55,461.45,461,462,3215.0,junction,junction,0.0,1961.0,164.0,116.0,123.0,,0
11558,thin,,interior,flat,532.36,562.55,461.45,571.79,601.93,462.5,461,462,3238.0,junction,junction,0.0,1976.0,201.0,164.0,103.0,,0
11564,thin,,interior,flat,575.6,521.37,466.53,610.79,562.0,462.79,463,467,3130.0,junction,junction,0.0,1910.0,201.0,164.0,55.0,,0
11568,thin,,interior,flat,610.55,522.55,423.45,658.1,560.82,417.18,417,423,3565.0,junction,junction,0.0,2176.0,232.0,174.0,65.0,,0
11582,thin,,interior,flat,610.79,562.0,462.79,650.0,601.0,462.33,462,463,3213.0,junction,junction,0.0,1961.0,201.0,164.0,71.0,,0
11592,thin,,interior,flat,688.11,520.89,423.44,727.12,560.25,423.62,423,424,3220.0,junction,junction,0.0,1965.0,232.0,164.0,60.0,,0
11610,thin,,interior,flat,689.0,561.15,462.69,727.64,599.91,462.36,462,463,3180.0,junction,junction,0.0,1940.0,201.0,164.0,67.0,,0
11627,thin,,boundary,vertical,71.33,601.59,506.96,67.45,643.27,460.18,460,507,3647.0,junction,junction,0.0,2225.0,285.0,164.0,116.0,,0
11706,thin,,interior,flat,298.56,642.89,460.89,338.29,681.86,461.64,461,462,3234.0,junction,junction,0.0,1973.0,232.0,164.0,85.0,,0
11760,thin,,interior,flat,494.14,602.21,461.64,533.18,642.0,461.82,462,462,3239.0,junction,junction,0.0,1976.0,201.0,164.0,67.0,,0
11784,thin,,interior,flat,571.79,601.93,462.5,610.71,639.43,462.52,462,463,3140.0,junction,partial,0.0,1916.0,201.0,164.0,59.0,,0
11802,thin,,interior,flat,610.71,639.43,462.52,650.4,679.8,463.6,463,464,3290.0,partial,junction,0.0,2007.0,201.0,164.0,87.0,,0
11808,thin,,interior,flat,650.0,601.0,462.33,689.18,640.36,462.45,462,462,3227.0,junction,junction,0.0,1969.0,201.0,164.0,64.0,,0
12164,thin,,boundary,flat,255.57,55.14,539.86,288.07,93.29,550.47,540,550,2976.0,junction,junction,0.0,1816.0,232.0,164.0,64.0,,0
12183,thin,,boundary,flat,288.07,93.29,550.47,334.7,56.0,539.8,540,550,3524.0,junction,junction,0.0,2150.0,232.0,140.0,58.0,,0
12233,thin,,interior,flat,530.0,92.08,541.23,490.86,130.93,541.14,541,541,3204.0,junction,junction,0.0,1955.0,232.0,164.0,101.0,,0
12255,thin,,boundary,flat,530.0,92.08,541.23,568.44,53.33,541.33,541,541,3171.0,junction,junction,0.0,1935.0,232.0,164.0,106.0,,0
12328,thin,,boundary,vertical,64.25,171.5,539.62,101.27,171.91,578.27,540,578,3110.0,junction,junction,0.0,1897.0,285.0,164.0,349.0,,0
12429,thin,,interior,flat,452.0,170.25,540.33,412.44,210.75,540.75,540,541,3290.0,junction,junction,0.0,2007.0,232.0,164.0,62.0,,0
12610,thin,,interior,flat,374.46,289.08,500.08,335.0,249.1,500.4,500,500,3264.0,junction,junction,0.0,1991.0,232.0,164.0,108.0,,0
12625,thin,,interior,flat,373.69,249.92,539.31,335.5,289.75,539.5,539,540,3206.0,junction,junction,0.0,1956.0,201.0,164.0,108.0,,0
12671,thin,,interior,flat,452.12,249.0,541.0,500.02,206.96,530.96,531,541,3748.0,junction,junction,0.0,2287.0,232.0,159.0,58.0,,0
12677,thin,,interior,vertical,500.02,206.96,530.96,491.75,248.83,579.17,531,579,3741.0,junction,junction,0.0,2283.0,285.0,164.0,47.0,,0
12867,thin,,interior,flat,374.38,328.45,538.81,412.11,290.15,541.52,539,542,3128.0,junction,junction,0.0,1908.0,232.0,164.0,142.0,,0
12938,thin,,interior,flat,609.07,326.27,541.07,648.15,364.85,540.85,541,541,3191.0,junction,junction,0.0,1947.0,201.0,164.0,71.0,,0
12960,thin,,interior,vertical,687.1,285.65,503.55,725.45,285.36,541.09,504,541,3118.0,junction,junction,0.0,1903.0,260.0,164.0,428.0,,0
13038,thin,,interior,flat,212.18,405.27,531.33,258.77,446.77,540.0,531,540,3660.0,junction,junction,0.0,2233.0,232.0,116.0,104.0,,0
13065,thin,,interior,flat,375.25,406.75,539.92,336.5,446.21,539.29,539,540,3214.0,junction,junction,0.0,1961.0,232.0,164.0,67.0,,0
13123,thin,,interior,flat,524.13,446.2,511.37,570.25,404.75,501.88,502,511,3645.0,junction,junction,0.0,2224.0,260.0,140.0,24.0,,0
13146,thin,,interior,flat,694.69,436.28,501.78,648.46,404.31,501.69,502,502,3266.0,junction,junction,0.0,1993.0,232.0,164.0,84.0,,0
13244,thin,,interior,flat,219.15,446.38,499.92,258.5,485.57,500.64,500,501,3227.0,junction,junction,0.0,1969.0,232.0,164.0,55.0,,0
13317,thin,,interior,flat,524.13,446.2,511.37,492.4,484.4,500.9,501,511,2949.0,junction,junction,0.0,1799.0,232.0,164.0,39.0,,0
13340,thin,,interior,flat,524.13,446.2,511.37,570.75,484.0,501.0,501,511,3539.0,junction,junction,0.0,2159.0,232.0,164.0,58.0,,0
13442,thin,,interior,flat,228.51,602.31,493.69,181.25,564.42,500.42,494,500,3541.0,junction,junction,0.0,2161.0,232.0,188.0,30.0,,0
13643,thin,,boundary,vertical,70.3,597.7,582.2,66.92,642.67,538.42,538,582,3652.0,junction,junction,0.0,2228.0,260.0,116.0,124.0,,0
13688,thin,,interior,vertical,228.51,602.31,493.69,220.36,643.79,539.07,494,539,3603.0,junction,junction,0.0,2199.0,329.0,164.0,51.0,,0
13776,thin,,interior,flat,493.36,602.82,539.73,533.3,641.8,539.6,540,540,3242.0,junction,junction,0.0,1978.0,232.0,164.0,70.0,,0
13800,thin,,interior,flat,572.18,601.91,540.55,611.31,640.77,540.77,541,541,3204.0,junction,junction,0.0,1955.0,232.0,164.0,76.0,,0
14225,thin,,interior,flat,450.7,92.15,618.25,405.14,132.64,615.09,615,618,3546.0,junction,junction,0.0,2164.0,232.0,164.0,102.0,,0
14257,thin,,boundary,flat,607.83,53.53,580.17,569.37,90.87,582.07,580,582,3116.0,junction,junction,0.0,1902.0,232.0,164.0,144.0,,0
14323,thin,,boundary,flat,686.5,88.8,620.7,723.88,52.5,620.38,620,621,3027.0,junction,junction,0.0,1847.0,232.0,164.0,93.0,,0
14356,thin,,interior,flat,139.33,133.0,578.8,187.44,171.93,573.0,573,579,3611.0,junction,junction,0.0,2204.0,232.0,116.0,67.0,,0
14375,thin,,interior,vertical,186.68,133.18,629.0,187.44,171.93,573.0,573,629,3957.0,junction,junction,0.0,2414.0,201.0,164.0,65.0,,0
14431,thin,,interior,flat,375.56,208.86,580.81,422.38,170.26,572.59,573,581,3558.0,junction,junction,0.0,2171.0,232.0,164.0,100.0,,0
14443,thin,,interior,flat,373.75,171.08,618.17,405.14,132.64,615.09,615,618,2889.0,junction,junction,0.0,1763.0,201.0,164.0,71.0,,0
14445,thin,,interior,flat,451.42,169.83,619.0,419.42,204.38,617.92,618,619,2736.0,junction,junction,0.0,1670.0,201.0,164.0,86.0,,0
14467,thin,,interior,flat,451.42,169.83,619.0,490.85,130.77,619.23,619,619,3225.0,junction,junction,0.0,1968.0,201.0,164.0,116.0,,0
14469,thin,,interior,flat,537.29,167.54,626.6,491.13,209.53,618.6,619,627,3655.0,junction,junction,0.0,2230.0,201.0,116.0,65.0,,0
14477,thin,,interior,flat,608.0,129.83,580.08,568.88,169.12,580.0,580,580,3222.0,junction,junction,0.0,1966.0,201.0,116.0,77.0,,0
14479,thin,,interior,flat,530.23,209.23,579.77,568.88,169.12,580.0,580,580,3236.0,junction,junction,0.0,1974.0,201.0,164.0,77.0,,0
14491,thin,,interior,flat,537.29,167.54,626.6,568.0,130.31,619.69,620,627,2833.0,junction,junction,0.0,1728.0,201.0,164.0,67.0,,0
14493,thin,,interior,flat,607.8,168.7,619.6,569.0,208.58,618.92,619,620,3233.0,junction,junction,0.0,1973.0,201.0,164.0,64.0,,0
14501,thin,,interior,flat,685.08,129.25,581.0,646.29,168.29,580.5,580,581,3198.0,junction,junction,0.0,1951.0,232.0,164.0,89.0,,0
14503,thin,,interior,flat,607.0,208.55,581.5,646.29,168.29,580.5,580,582,3269.0,junction,junction,0.0,1994.0,201.0,164.0,71.0,,0
